prediction_id,class
44632_201906,0
44634_201905,0
44637_201906,0
44638_201906,1
44639_201907,1
44640_201906,1
44642_201906,0
44644_201905,0
44645_201905,1
44646_201906,0
44646_201907,0
44650_201905,1
44651_201906,1
44652_201906,1
44655_201907,0
44662_201905,1
44664_201905,1
44665_201905,1
44666_201905,0
44667_201907,0
44669_201906,0
44670_201907,0
44671_201905,1
44676_201905,0
44678_201905,0
44679_201905,0
44679_201906,0
44680_201907,1
44682_201905,1
44685_201905,0
44687_201907,0
44687_201905,0
44688_201907,0
44689_201906,0
44690_201905,1
44693_201905,0
44696_201905,0
44696_201906,0
44697_201906,0
44698_201906,1
44699_201906,0
44702_201906,0
44703_201905,0
44703_201906,0
44703_201907,0
44704_201907,1
44705_201906,1
44706_201906,1
44710_201906,0
44712_201906,1
44713_201905,0
44714_201906,0
44716_201907,1
44719_201905,1
44723_201905,1
44725_201907,1
44725_201905,1
44729_201906,1
44735_201906,1
44740_201905,1
44741_201905,0
44744_201906,0
44745_201905,0
44748_201907,0
44749_201906,0
44749_201907,0
44752_201907,1
44754_201907,0
44754_201905,1
44755_201907,0
44759_201906,0
44759_201905,0
44763_201907,1
44763_201906,1
44765_201906,1
44766_201905,0
44766_201907,0
44769_201905,0
44770_201906,1
44773_201906,1
44774_201905,1
44774_201907,1
44776_201907,1
44777_201905,0
44778_201907,1
44781_201906,0
44783_201907,0
44786_201906,0
44788_201905,0
44789_201906,1
44790_201906,0
44791_201907,0
44792_201906,0
44798_201906,1
44798_201907,1
44799_201906,1
44800_201906,0
44803_201907,0
44804_201907,0
44805_201907,0
44807_201905,1
44808_201907,1
44814_201905,0
44814_201906,0
44818_201907,0
44819_201905,1
44821_201905,1
44822_201906,1
44824_201906,0
44825_201907,0
44829_201905,1
44829_201906,0
44830_201907,0
44831_201906,1
44832_201906,1
44833_201907,0
44834_201906,1
44834_201907,1
44835_201907,1
44836_201906,1
44842_201906,0
44843_201905,1
44845_201905,1
44847_201905,1
44848_201907,0
44848_201906,0
44849_201906,0
44850_201907,0
44855_201907,0
44857_201907,1
44857_201905,0
44857_201906,0
44858_201906,0
44859_201906,0
44859_201905,0
44860_201905,0
44860_201906,0
44861_201906,0
44865_201906,1
44867_201907,0
44868_201905,0
44868_201907,0
44873_201906,0
44874_201907,1
44878_201906,0
44880_201907,0
44882_201905,1
44885_201907,0
44885_201906,0
44889_201905,1
44891_201907,1
44894_201905,0
44894_201906,0
44895_201905,1
44896_201905,1
44896_201906,1
44896_201907,1
44897_201906,0
44897_201905,0
44900_201905,0
44901_201907,1
44902_201906,0
44903_201907,0
44904_201907,0
44905_201907,0
44905_201905,0
44908_201907,1
44910_201905,1
44910_201906,1
44911_201907,0
44912_201906,1
44915_201907,0
44916_201906,1
44917_201905,0
44917_201907,0
44917_201906,0
44918_201906,0
44923_201906,1
44924_201907,1
44927_201907,1
44930_201906,0
44930_201907,0
44934_201906,0
44934_201905,0
44936_201906,0
44937_201907,0
44937_201906,0
44944_201905,1
44945_201906,0
44945_201905,1
44949_201906,0
44951_201906,0
44952_201906,0
44955_201905,0
44956_201907,1
44956_201905,1
44958_201905,1
44960_201906,1
44962_201906,0
44963_201905,1
44964_201905,0
44968_201907,1
44969_201907,0
44970_201907,0
44972_201907,0
44975_201907,0
44976_201907,1
44976_201905,1
44977_201907,0
44977_201905,0
44980_201905,1
44984_201906,0
44985_201906,0
44987_201906,1
44988_201907,1
44988_201906,1
44990_201905,1
44990_201906,1
44995_201906,0
44995_201907,1
44998_201906,0
45001_201905,1
45003_201906,0
45004_201905,1
45008_201906,0
45009_201906,1
45013_201906,0
45013_201905,0
45015_201907,1
45016_201907,1
45017_201907,0
45018_201907,1
45019_201905,0
45020_201905,0
45022_201905,0
45023_201906,0
45024_201907,0
45024_201905,1
45025_201905,1
45028_201905,1
45030_201907,0
45032_201907,0
45032_201905,0
45034_201905,1
45035_201905,1
45036_201905,0
45037_201907,1
45037_201906,1
45038_201906,0
45039_201906,0
45040_201906,0
45041_201905,0
45043_201905,0
45045_201905,1
45047_201906,1
45048_201907,0
45049_201906,0
45052_201906,0
45052_201905,0
45053_201906,0
45054_201907,1
45055_201906,1
45055_201905,1
45062_201905,1
45063_201907,0
45063_201906,0
45066_201906,1
45066_201907,1
45067_201907,1
45073_201905,1
45074_201906,1
45075_201906,0
45075_201907,0
45078_201907,0
45079_201905,1
45082_201907,0
45083_201905,1
45084_201907,0
45085_201907,1
45089_201907,0
45091_201906,0
45094_201906,0
45099_201905,1
45101_201905,0
45103_201905,1
45105_201906,0
45109_201907,0
45112_201905,1
45113_201906,0
45114_201905,1
45117_201906,0
45118_201905,0
45118_201907,0
45119_201906,1
45121_201905,0
45127_201905,1
45128_201906,0
45130_201907,1
45132_201905,0
45133_201906,0
45133_201905,0
45134_201906,1
45135_201907,1
45135_201906,1
45136_201907,0
45138_201907,1
45140_201907,0
45141_201907,1
45141_201906,1
45142_201906,1
45146_201907,0
45147_201907,0
45149_201906,0
45149_201905,1
45151_201907,1
45152_201905,1
45155_201906,1
45155_201905,0
45156_201907,1
45156_201906,1
45158_201906,1
45159_201907,1
45159_201906,1
45161_201906,0
45161_201907,0
45163_201905,1
45164_201906,1
45165_201905,1
45165_201907,1
45167_201905,1
45175_201905,1
45177_201905,0
45179_201907,1
45180_201905,0
45182_201906,1
45183_201905,1
45184_201906,1
45187_201905,1
45187_201906,1
45188_201906,0
45189_201905,1
45189_201907,0
45190_201906,0
45193_201906,0
45194_201906,0
45196_201906,0
45196_201907,0
45197_201905,1
45198_201906,1
45200_201907,0
45202_201907,1
45207_201907,1
45208_201906,1
45209_201906,1
45209_201905,1
45210_201907,1
45210_201906,1
45213_201907,0
45213_201905,1
45214_201905,0
45216_201906,1
45218_201907,1
45220_201906,1
45221_201907,0
45221_201905,1
45222_201905,0
45222_201906,0
45224_201907,1
45226_201905,0
45227_201907,0
45228_201905,0
45229_201905,0
45230_201907,1
45235_201907,0
45237_201906,0
45239_201906,0
45241_201907,1
45242_201905,0
45243_201905,1
45247_201905,1
45248_201907,0
45248_201906,0
45250_201905,1
45251_201905,1
45258_201907,0
45259_201907,0
45262_201907,1
45264_201907,0
45266_201906,1
45266_201907,1
45267_201906,1
45268_201905,1
45268_201906,1
45270_201905,1
45270_201906,1
45272_201905,0
45275_201905,1
45277_201905,0
45279_201906,0
45282_201905,1
45284_201905,1
45285_201906,1
45286_201905,1
45289_201905,0
45290_201906,0
45292_201905,1
45294_201906,1
45295_201905,1
45295_201906,1
45300_201905,0
45303_201906,1
45306_201906,1
45307_201905,1
45310_201905,0
45314_201907,1
45315_201906,1
45316_201907,0
45317_201906,1
45318_201907,0
45323_201907,0
45325_201905,1
45326_201905,0
45327_201905,1
45329_201905,0
45331_201905,1
45332_201906,0
45332_201905,0
45333_201907,1
45334_201907,0
45335_201906,0
45338_201905,1
45339_201905,0
45341_201905,0
45343_201905,1
45348_201907,0
45350_201907,1
45351_201906,1
45351_201907,1
45352_201907,1
45357_201907,0
45357_201906,0
45362_201906,0
45363_201905,1
45364_201905,1
45366_201905,1
45367_201907,1
45370_201907,1
45371_201907,0
45373_201905,1
45375_201905,1
45376_201906,0
45377_201906,0
45381_201905,0
45383_201905,1
45384_201906,0
45385_201905,1
45386_201905,1
45388_201905,1
45389_201907,0
45390_201905,0
45391_201906,0
45392_201905,1
45394_201907,0
45395_201907,0
45398_201907,0
45403_201906,1
45407_201907,1
45409_201906,1
45412_201906,1
45414_201907,1
45417_201906,1
45419_201907,1
45420_201907,0
45420_201905,0
45420_201906,0
45421_201906,1
45422_201905,0
45423_201905,0
45427_201907,1
45427_201906,1
45427_201905,1
45432_201906,0
45436_201907,1
45437_201906,1
45438_201907,1
45439_201906,0
45441_201906,0
45442_201905,1
45443_201906,0
45445_201905,0
45446_201907,1
45446_201906,1
45447_201907,1
45451_201906,0
45452_201907,1
45454_201905,1
45456_201907,0
45457_201907,1
45460_201907,0
45462_201907,0
45465_201906,0
45465_201905,0
45466_201907,0
45467_201905,1
45470_201907,0
45475_201906,1
45475_201907,1
45479_201907,0
45481_201905,1
45482_201906,0
45484_201906,1
45486_201905,1
45486_201906,1
45489_201905,0
45492_201905,0
45495_201906,0
45499_201906,1
45499_201905,1
45501_201906,1
45504_201906,0
45504_201907,0
45505_201905,1
45506_201906,0
45507_201906,0
45507_201907,0
45509_201907,0
45514_201906,0
45514_201907,0
45514_201905,1
45515_201907,1
45515_201906,1
45515_201905,1
45517_201907,1
45520_201905,1
45521_201905,1
45524_201907,0
45526_201905,0
45526_201906,0
45530_201907,0
45531_201905,1
45531_201907,0
45532_201906,0
45533_201906,1
45535_201905,0
45535_201906,0
45537_201905,0
45538_201905,0
45540_201906,0
45540_201907,0
45540_201905,0
45541_201905,0
45543_201906,1
45545_201905,0
45546_201906,1
45551_201905,0
45552_201905,1
45554_201905,0
45556_201907,0
45556_201906,0
45558_201907,0
45560_201907,0
45561_201906,0
45562_201907,1
45563_201907,1
45566_201907,0
45568_201905,1
45569_201905,0
45569_201907,0
45570_201905,1
45572_201906,0
45574_201905,1
45578_201905,0
45579_201906,1
45581_201907,0
45581_201905,1
45582_201905,0
45582_201906,0
45583_201906,0
45583_201907,0
45587_201905,0
45589_201906,1
45590_201906,0
45592_201905,0
45593_201907,0
45595_201907,1
45596_201905,1
45602_201905,1
45604_201905,0
45604_201906,0
45604_201907,0
45605_201906,0
45605_201905,0
45606_201905,0
45608_201906,0
45612_201907,0
45615_201906,0
45617_201907,1
45618_201905,1
45619_201907,0
45620_201907,0
45620_201906,0
45626_201906,0
45630_201906,1
45633_201905,1
45635_201905,0
45635_201907,0
45635_201906,0
45636_201907,0
45636_201905,0
45638_201905,0
45642_201906,1
45644_201906,0
45645_201905,1
45646_201906,0
45647_201905,1
45647_201907,1
45649_201907,0
45650_201906,1
45651_201906,1
45652_201905,1
45654_201907,1
45654_201906,1
45654_201905,1
45655_201907,1
45657_201907,0
45657_201905,0
45661_201905,1
45665_201905,1
45669_201906,1
45673_201906,0
45677_201906,0
45677_201907,0
45679_201907,0
45679_201905,0
45681_201905,1
45683_201905,1
45689_201905,1
45690_201905,1
45691_201907,0
45695_201905,1
45697_201905,0
45698_201905,0
45699_201906,0
45700_201905,0
45702_201907,1
45704_201907,0
45705_201906,0
45706_201906,0
45708_201905,0
45710_201906,1
45713_201907,1
45714_201905,0
45715_201907,1
45716_201907,1
45717_201906,1
45718_201906,1
45719_201906,0
45719_201905,0
45722_201905,1
45723_201906,0
45723_201907,0
45727_201906,1
45728_201907,1
45729_201905,0
45731_201906,1
45732_201905,1
45733_201907,0
45735_201905,0
45735_201907,0
45738_201906,1
45742_201905,0
45742_201906,0
45744_201905,1
45744_201907,1
45745_201907,1
45746_201907,1
45750_201905,1
45750_201906,1
45753_201906,1
45754_201906,0
45755_201905,1
45756_201905,1
45760_201906,0
45761_201907,0
45762_201907,1
45767_201907,0
45767_201905,0
45768_201907,1
45769_201906,0
45769_201905,0
45770_201905,0
45772_201906,0
45776_201906,1
45776_201907,1
45777_201907,1
45779_201905,0
45781_201907,0
45782_201906,1
45784_201906,1
45784_201905,1
45786_201906,0
45786_201905,0
45787_201907,0
45787_201905,1
45788_201907,1
45791_201906,1
45794_201906,1
45796_201906,0
45797_201905,1
45800_201905,1
45800_201906,1
45804_201907,1
45806_201905,1
45807_201907,0
45809_201907,0
45810_201907,0
45812_201906,0
45812_201907,0
45815_201905,0
45816_201906,1
45816_201905,1
45819_201907,0
45819_201905,1
45821_201905,1
45822_201905,0
45822_201906,0
45824_201905,0
45825_201905,1
45830_201905,1
45831_201905,1
45834_201906,0
45835_201907,1
45835_201906,1
45840_201907,0
45842_201905,1
45848_201907,1
45849_201906,0
45850_201906,1
45850_201905,1
45852_201906,1
45853_201905,1
45856_201907,1
45856_201906,1
45861_201907,0
45863_201905,1
45863_201906,1
45864_201906,0
45864_201905,0
45867_201905,1
45869_201905,0
45869_201906,0
45869_201907,0
45870_201906,0
45871_201906,1
45873_201906,0
45873_201905,0
45873_201907,0
45875_201905,1
45876_201905,1
45877_201906,0
45878_201907,1
45879_201906,0
45879_201907,0
45879_201905,0
45880_201906,1
45881_201907,0
45881_201906,0
45884_201906,1
45884_201905,1
45885_201905,0
45886_201906,0
45889_201907,0
45892_201906,1
45893_201907,1
45893_201905,1
45894_201905,1
45894_201906,0
45894_201907,0
45895_201905,1
45898_201907,0
45900_201906,1
45902_201905,1
45903_201905,0
45904_201905,1
45905_201905,1
45908_201906,1
45909_201906,1
45911_201905,1
45912_201906,0
45912_201905,0
45914_201906,0
45914_201905,0
45915_201906,1
45916_201907,1
45919_201907,1
45920_201907,0
45921_201907,0
45921_201906,0
45922_201906,1
45924_201907,0
45925_201906,1
45926_201906,0
45928_201907,1
45930_201907,0
45930_201905,0
45931_201906,0
45933_201907,1
45936_201907,1
45940_201907,1
45941_201906,0
45943_201906,0
45945_201906,1
45947_201907,1
45948_201906,1
45949_201907,0
45951_201905,0
45952_201907,0
45953_201907,0
45954_201905,1
45961_201906,1
45962_201906,0
45963_201905,1
45963_201906,1
45968_201905,0
45968_201906,0
45972_201906,1
45973_201906,1
45973_201907,1
45975_201907,1
45976_201905,0
45977_201907,0
45978_201906,0
45981_201907,0
45981_201905,0
45982_201907,1
45982_201905,1
45983_201907,0
45984_201907,1
45985_201905,1
45986_201907,1
45986_201906,1
45994_201907,0
45996_201906,0
46000_201907,1
46002_201907,0
46003_201906,1
46004_201907,1
46007_201906,1
46007_201905,1
46009_201906,1
46010_201906,0
46011_201907,1
46012_201906,1
46012_201905,0
46013_201907,0
46013_201905,0
46014_201906,0
46016_201907,0
46021_201907,1
46022_201907,1
46023_201906,0
46024_201905,0
46024_201906,0
46025_201906,0
46026_201907,0
46027_201907,0
46029_201905,1
46031_201907,0
46034_201907,0
46038_201905,0
46038_201906,0
46038_201907,0
46039_201905,0
46040_201905,1
46041_201906,1
46051_201905,1
46051_201907,0
46058_201905,1
46059_201907,0
46059_201906,0
46059_201905,0
46060_201905,0
46060_201906,0
46061_201907,1
46061_201906,1
46061_201905,1
46066_201907,1
46067_201906,0
46069_201905,0
46071_201906,1
46074_201907,1
46077_201905,0
46078_201905,1
46079_201906,0
46084_201907,1
46086_201905,1
46087_201907,0
46088_201906,1
46089_201906,0
46089_201907,0
46090_201906,0
46092_201905,0
46094_201906,0
46095_201907,1
46095_201906,1
46096_201906,0
46096_201907,0
46097_201905,1
46097_201907,1
46099_201905,1
46100_201906,0
46101_201906,0
46101_201907,1
46102_201907,0
46103_201907,0
46105_201906,0
46107_201905,1
46108_201906,0
46109_201905,0
46110_201907,1
46111_201905,0
46113_201907,0
46117_201905,0
46118_201907,1
46121_201906,0
46123_201906,0
46126_201906,1
46127_201905,1
46128_201907,0
46133_201906,0
46134_201906,1
46135_201906,0
46135_201907,0
46137_201907,0
46141_201905,1
46143_201906,0
46144_201907,1
46144_201906,1
46144_201905,1
46145_201905,1
46146_201907,1
46146_201906,1
46148_201907,0
46149_201907,1
46149_201905,1
46150_201907,1
46155_201905,1
46156_201905,1
46158_201907,0
46159_201907,1
46162_201906,1
46164_201906,0
46165_201905,1
46165_201906,0
46167_201905,1
46167_201906,0
46167_201907,1
46169_201905,0
46171_201906,1
46171_201905,1
46172_201906,1
46173_201905,1
46174_201907,1
46175_201905,0
46175_201907,0
46178_201907,1
46180_201906,1
46181_201907,1
46182_201905,0
46183_201906,1
46187_201906,1
46188_201906,1
46188_201907,1
46189_201905,1
46193_201906,1
46194_201907,0
46195_201905,0
46197_201906,0
46199_201905,1
46203_201907,0
46204_201905,0
46205_201905,0
46210_201905,0
46213_201906,1
46215_201905,1
46216_201906,0
46217_201905,1
46218_201907,1
46220_201907,0
46221_201907,0
46225_201906,1
46225_201905,1
46231_201905,0
46232_201906,1
46236_201906,0
46237_201906,0
46238_201907,1
46239_201906,1
46241_201906,1
46241_201907,1
46243_201905,1
46243_201906,1
46244_201907,0
46247_201906,1
46249_201905,1
46253_201905,1
46255_201905,1
46256_201905,1
46257_201905,0
46259_201906,0
46264_201907,0
46266_201905,1
46269_201906,1
46270_201907,0
46270_201906,0
46271_201906,0
46274_201906,0
46275_201905,0
46277_201906,0
46279_201905,0
46280_201905,0
46281_201907,0
46284_201907,1
46284_201905,1
46285_201906,0
46285_201907,0
46286_201905,0
46287_201907,0
46289_201906,0
46290_201906,0
46290_201907,0
46294_201906,1
46295_201905,1
46297_201907,0
46297_201905,1
46298_201907,1
46299_201907,1
46304_201906,0
46307_201905,0
46309_201905,0
46311_201906,1
46311_201905,1
46313_201905,1
46313_201906,1
46316_201905,1
46317_201907,0
46318_201906,1
46320_201907,0
46323_201905,1
46324_201905,1
46324_201907,1
46328_201905,0
46329_201905,0
46330_201907,0
46330_201906,0
46331_201907,1
46333_201907,1
46336_201906,0
46337_201906,0
46337_201907,0
46338_201905,1
46338_201907,0
46342_201905,1
46347_201905,0
46348_201906,1
46351_201907,0
46352_201905,0
46352_201906,0
46355_201905,1
46356_201906,1
46356_201905,1
46357_201905,0
46358_201905,1
46358_201907,1
46359_201907,0
46359_201905,1
46366_201905,1
46366_201906,1
46366_201907,1
46370_201905,0
46371_201905,1
46372_201905,0
46375_201905,1
46376_201907,1
46377_201905,0
46379_201905,0
46381_201907,1
46384_201907,1
46386_201905,1
46387_201905,1
46387_201906,1
46389_201906,1
46390_201907,0
46392_201905,1
46393_201905,1
46394_201906,0
46394_201905,0
46395_201906,1
46396_201905,0
46397_201907,0
46399_201906,1
46401_201906,1
46403_201905,1
46404_201906,1
46404_201905,1
46407_201906,1
46409_201906,0
46411_201907,1
46413_201906,1
46415_201907,0
46417_201905,0
46417_201907,0
46417_201906,0
46419_201907,0
46424_201905,0
46425_201905,1
46425_201906,1
46427_201905,1
46428_201905,0
46431_201907,0
46435_201906,0
46439_201905,0
46441_201907,1
46441_201905,1
46445_201905,0
46446_201905,1
46448_201905,1
46450_201906,1
46451_201906,1
46454_201906,1
46460_201906,0
46461_201906,0
46461_201907,0
46461_201905,0
46462_201907,1
46465_201906,0
46466_201906,1
46467_201905,1
46468_201907,0
46470_201906,1
46477_201905,1
46481_201906,0
46483_201905,0
46484_201905,0
46485_201906,1
46486_201907,1
46488_201906,0
46489_201905,1
46492_201907,0
46492_201906,0
46494_201906,0
46495_201905,0
46498_201907,0
46498_201905,0
46498_201906,0
46501_201906,1
46501_201907,1
46501_201905,1
46502_201905,1
46505_201907,0
46510_201907,0
46511_201906,1
46513_201905,1
46514_201907,1
46515_201907,1
46517_201905,0
46519_201906,0
46521_201906,0
46526_201905,0
46530_201905,1
46531_201907,0
46534_201906,0
46535_201907,1
46538_201905,0
46538_201906,0
46541_201905,0
46541_201906,0
46541_201907,0
46543_201906,1
46544_201907,0
46544_201905,0
46545_201907,0
46546_201906,0
46548_201907,0
46549_201906,0
46550_201905,1
46551_201906,0
46552_201907,1
46554_201906,1
46554_201907,1
46554_201905,1
46556_201906,1
46557_201905,0
46558_201905,1
46560_201907,1
46561_201906,0
46564_201906,1
46567_201905,1
46569_201907,1
46571_201906,1
46575_201907,0
46580_201907,0
46585_201907,0
46585_201905,0
46587_201906,0
46588_201905,1
46589_201907,0
46591_201906,0
46592_201906,0
46593_201905,0
46594_201906,1
46595_201907,0
46597_201906,1
46599_201905,1
46600_201906,1
46603_201906,0
46604_201906,0
46604_201907,0
46606_201905,0
46607_201906,0
46608_201906,0
46610_201906,0
46611_201906,1
46611_201907,0
46611_201905,1
46614_201905,1
46614_201906,1
46614_201907,0
46615_201907,1
46616_201907,0
46617_201907,1
46619_201907,0
46619_201905,0
46621_201907,0
46622_201907,0
46623_201907,0
46624_201907,0
46625_201907,0
46626_201907,1
46626_201905,1
46629_201907,0
46632_201907,0
46635_201905,0
46636_201906,0
46636_201907,0
46637_201906,0
46637_201905,0
46637_201907,0
46646_201906,0
46649_201907,0
46649_201905,1
